latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
10.58013,-85.36149,330.58,0.34,0.56,2026-02-19,1832,N,nominal,2.0NRT,294.33,5.09,D
10.5189,-85.72518,335.8,0.36,0.57,2026-02-19,1832,N,nominal,2.0NRT,293.56,3.5,D
10.64091,-85.61632,336.7,0.35,0.57,2026-02-19,1832,N,nominal,2.0NRT,295.4,2.73,D
10.64618,-85.61694,367,0.35,0.57,2026-02-19,1832,N,high,2.0NRT,298.19,43.42,D
10.6456,-85.62011,336.17,0.35,0.57,2026-02-19,1832,N,nominal,2.0NRT,302.97,43.62,D
10.72306,-85.52505,350.12,0.34,0.56,2026-02-19,1832,N,nominal,2.0NRT,293.36,4.36,D
12.11652,-86.17772,347.46,0.36,0.57,2026-02-19,1832,N,nominal,2.0NRT,297.63,4.96,D
12.08499,-86.72428,334.94,0.39,0.59,2026-02-19,1832,N,nominal,2.0NRT,298.82,7.51,D
12.08504,-86.72319,341.1,0.39,0.59,2026-02-19,1832,N,nominal,2.0NRT,298.7,3.48,D
12.3951,-86.8829,332.83,0.4,0.6,2026-02-19,1832,N,nominal,2.0NRT,302.32,3.08,D
12.5293,-86.27798,333.47,0.36,0.57,2026-02-19,1832,N,nominal,2.0NRT,301.13,2.94,D
12.48927,-86.62991,352.79,0.38,0.59,2026-02-19,1832,N,nominal,2.0NRT,302.37,5.04,D
12.83285,-86.10205,331.07,0.35,0.56,2026-02-19,1832,N,nominal,2.0NRT,299.96,1.72,D
12.93429,-86.16341,331.4,0.35,0.57,2026-02-19,1832,N,low,2.0NRT,301.42,3.18,D
13.41465,-84.11808,353.19,0.5,0.49,2026-02-19,1832,N,nominal,2.0NRT,298.92,12.45,D
13.43788,-84.11777,338.87,0.5,0.49,2026-02-19,1832,N,nominal,2.0NRT,297.39,4.81,D
13.43861,-84.1214,328.02,0.5,0.49,2026-02-19,1832,N,nominal,2.0NRT,297.94,5.09,D
12.85084,-87.36516,334.53,0.42,0.61,2026-02-19,1832,N,nominal,2.0NRT,301.54,4.75,D
13.47076,-84.19902,341.84,0.5,0.49,2026-02-19,1832,N,nominal,2.0NRT,300,6.06,D
13.47526,-84.19985,329.3,0.5,0.49,2026-02-19,1832,N,nominal,2.0NRT,298.21,6.06,D
13.53732,-84.03644,339.54,0.49,0.49,2026-02-19,1832,N,nominal,2.0NRT,299.68,3.99,D
13.61391,-83.70953,344.22,0.47,0.47,2026-02-19,1832,N,nominal,2.0NRT,297.3,10.35,D
13.61315,-83.71381,330.8,0.47,0.47,2026-02-19,1832,N,nominal,2.0NRT,295.76,2.7,D
13.62185,-83.71548,329.74,0.47,0.47,2026-02-19,1832,N,nominal,2.0NRT,298.04,4.41,D
13.6262,-83.71629,336.55,0.47,0.47,2026-02-19,1832,N,nominal,2.0NRT,297.84,4.41,D
13.61504,-83.7076,340.17,0.47,0.47,2026-02-19,1832,N,nominal,2.0NRT,297.35,6.81,D
13.61425,-83.71186,336.34,0.47,0.47,2026-02-19,1832,N,nominal,2.0NRT,296.46,6.19,D
13.62215,-83.7178,342.87,0.47,0.47,2026-02-19,1832,N,nominal,2.0NRT,298.2,9.49,D
13.68924,-83.89657,341.26,0.48,0.48,2026-02-19,1832,N,nominal,2.0NRT,297.36,10.38,D
13.6927,-83.89638,343.18,0.48,0.48,2026-02-19,1832,N,nominal,2.0NRT,293.14,7.53,D
13.81054,-83.62078,332.51,0.46,0.47,2026-02-19,1832,N,nominal,2.0NRT,295.56,6.13,D
13.80827,-83.6334,355.46,0.46,0.47,2026-02-19,1832,N,nominal,2.0NRT,296.32,30.98,D
13.81258,-83.63421,340.69,0.46,0.47,2026-02-19,1832,N,nominal,2.0NRT,295.28,30.98,D
13.78127,-84.05401,331.72,0.49,0.48,2026-02-19,1832,N,nominal,2.0NRT,298.48,4.11,D
13.97679,-83.58147,333,0.45,0.47,2026-02-19,1832,N,nominal,2.0NRT,299.09,5.38,D
13.947,-83.96479,336.37,0.48,0.48,2026-02-19,1832,N,nominal,2.0NRT,299.54,4.79,D
13.26066,-87.62214,340.08,0.43,0.62,2026-02-19,1832,N,nominal,2.0NRT,301.8,4.5,D
14.14571,-83.61572,338.12,0.45,0.47,2026-02-19,1832,N,nominal,2.0NRT,298.73,4.88,D
13.57749,-87.19698,335.12,0.4,0.6,2026-02-19,1832,N,nominal,2.0NRT,302.36,3.4,D
13.49526,-87.73492,348.8,0.43,0.62,2026-02-19,1832,N,nominal,2.0NRT,302.56,6.1,D
13.49741,-87.73519,340.63,0.43,0.62,2026-02-19,1832,N,nominal,2.0NRT,302.12,7.19,D
13.42776,-88.25403,367,0.47,0.64,2026-02-19,1832,N,high,2.0NRT,300.48,13.29,D
13.55434,-87.68649,367,0.43,0.62,2026-02-19,1832,N,high,2.0NRT,305.76,29.58,D
13.55357,-87.69035,348.51,0.43,0.62,2026-02-19,1832,N,nominal,2.0NRT,311.41,29.58,D
13.55924,-87.69135,331.54,0.43,0.62,2026-02-19,1832,N,nominal,2.0NRT,301.44,3.58,D
13.48589,-88.08675,348.67,0.45,0.63,2026-02-19,1832,N,nominal,2.0NRT,298.71,1.96,D
14.3391,-83.74601,340.48,0.46,0.47,2026-02-19,1832,N,nominal,2.0NRT,304.34,4.67,D
14.33834,-83.75022,335.25,0.46,0.47,2026-02-19,1832,N,nominal,2.0NRT,302.93,4.67,D
13.52931,-88.20283,333.58,0.46,0.64,2026-02-19,1832,N,nominal,2.0NRT,300.85,5.03,D
13.541,-88.22587,352.79,0.46,0.64,2026-02-19,1832,N,nominal,2.0NRT,301.78,7.41,D
13.41632,-88.98839,347.95,0.52,0.67,2026-02-19,1832,N,nominal,2.0NRT,299.68,6.08,D
13.42245,-88.98964,330.93,0.52,0.67,2026-02-19,1832,N,nominal,2.0NRT,300.58,6.08,D
14.5858,-83.33841,330.57,0.42,0.46,2026-02-19,1832,N,nominal,2.0NRT,298.33,4.95,D
14.58856,-83.34705,335.94,0.43,0.46,2026-02-19,1832,N,nominal,2.0NRT,300.87,6.42,D
14.59273,-83.34783,330.9,0.43,0.46,2026-02-19,1832,N,nominal,2.0NRT,298.99,5.44,D
13.71393,-87.99626,341.53,0.44,0.63,2026-02-19,1832,N,nominal,2.0NRT,299.77,7.43,D
13.71304,-88.00067,339.67,0.44,0.63,2026-02-19,1832,N,nominal,2.0NRT,300.07,5.09,D
14.6003,-83.77937,345.57,0.45,0.47,2026-02-19,1832,N,nominal,2.0NRT,303.06,10.25,D
14.59954,-83.78354,335.33,0.45,0.47,2026-02-19,1832,N,nominal,2.0NRT,302.74,6.89,D
14.6046,-83.78014,346.79,0.45,0.47,2026-02-19,1832,N,nominal,2.0NRT,301.99,16.06,D
14.60384,-83.7843,356.26,0.45,0.47,2026-02-19,1832,N,nominal,2.0NRT,306.92,27.45,D
14.60307,-83.78846,345.74,0.45,0.47,2026-02-19,1832,N,nominal,2.0NRT,303.54,27.45,D
14.6649,-84.0425,332.98,0.47,0.48,2026-02-19,1832,N,nominal,2.0NRT,298.69,1.62,D
14.1893,-87.29434,339.15,0.39,0.59,2026-02-19,1832,N,nominal,2.0NRT,295.68,4.29,D
14.70284,-85.51656,343.4,0.58,0.52,2026-02-19,1832,N,nominal,2.0NRT,295.77,8.35,D
14.70578,-85.51853,340.64,0.58,0.52,2026-02-19,1832,N,nominal,2.0NRT,294.11,7.07,D
15.12969,-84.16835,327.88,0.47,0.48,2026-02-19,1832,N,low,2.0NRT,299.88,6.58,D
15.13563,-84.16051,355.47,0.47,0.48,2026-02-19,1832,N,nominal,2.0NRT,302.61,8.29,D
15.19315,-83.94151,340.45,0.45,0.47,2026-02-19,1832,N,nominal,2.0NRT,298.69,11.12,D
13.9851,-90.44648,343.13,0.63,0.72,2026-02-19,1832,N,nominal,2.0NRT,301.21,6.1,D
14.03396,-90.85427,339.67,0.67,0.74,2026-02-19,1832,N,nominal,2.0NRT,301.1,7.18,D
14.69827,-87.65434,329.02,0.4,0.6,2026-02-19,1832,N,nominal,2.0NRT,297.63,2.64,D
14.6975,-87.65823,336.84,0.4,0.6,2026-02-19,1832,N,nominal,2.0NRT,297.66,2.64,D
14.69676,-87.65484,336.03,0.4,0.6,2026-02-19,1832,N,nominal,2.0NRT,297.9,3.09,D
14.69594,-87.65881,331.93,0.4,0.6,2026-02-19,1832,N,nominal,2.0NRT,297.49,3.09,D
14.03425,-90.85718,340.07,0.67,0.74,2026-02-19,1832,N,nominal,2.0NRT,299.3,4.91,D
14.14708,-91.1274,367,0.69,0.74,2026-02-19,1832,N,high,2.0NRT,298.15,20.75,D
14.14566,-91.13391,337.76,0.69,0.75,2026-02-19,1832,N,nominal,2.0NRT,296.87,20.75,D
15.59423,-84.58885,331.31,0.49,0.49,2026-02-19,1832,N,nominal,2.0NRT,296.01,6.74,D
15.59339,-84.59341,340.29,0.49,0.49,2026-02-19,1832,N,nominal,2.0NRT,295.96,6.74,D
15.61368,-84.58327,354.79,0.49,0.49,2026-02-19,1832,N,nominal,2.0NRT,291.25,7.23,D
14.3004,-91.21041,367,0.7,0.75,2026-02-19,1832,N,high,2.0NRT,297.42,16.13,D
14.29897,-91.21708,367,0.7,0.75,2026-02-19,1832,N,high,2.0NRT,296.86,16.13,D
15.61895,-84.5796,345.06,0.49,0.49,2026-02-19,1832,N,nominal,2.0NRT,297.16,12.94,D
15.61812,-84.58414,334.53,0.49,0.49,2026-02-19,1832,N,nominal,2.0NRT,296,7.23,D
14.30726,-91.21189,349.56,0.7,0.75,2026-02-19,1832,N,nominal,2.0NRT,297.54,12.95,D
14.30583,-91.21855,356.55,0.7,0.75,2026-02-19,1832,N,nominal,2.0NRT,296.64,12.95,D
14.30007,-91.21246,367,0.7,0.75,2026-02-19,1832,N,high,2.0NRT,299.25,26.77,D
14.2986,-91.21909,337.59,0.7,0.75,2026-02-19,1832,N,nominal,2.0NRT,296.75,27.78,D
14.30693,-91.21391,367,0.7,0.75,2026-02-19,1832,N,high,2.0NRT,297.36,26.77,D
14.28982,-91.79241,367,0.76,0.77,2026-02-19,1832,N,high,2.0NRT,298.79,19.41,D
14.28507,-91.79327,367,0.76,0.77,2026-02-19,1832,N,high,2.0NRT,298.76,15.86,D
14.29215,-91.79482,334.97,0.76,0.77,2026-02-19,1832,N,nominal,2.0NRT,297.41,7.25,D
15.53862,-85.95522,341.01,0.6,0.53,2026-02-19,1832,N,nominal,2.0NRT,298.82,25.63,D
15.53744,-85.96135,348.41,0.6,0.53,2026-02-19,1832,N,nominal,2.0NRT,305.92,25.63,D
15.54256,-85.961,340.08,0.6,0.53,2026-02-19,1832,N,nominal,2.0NRT,295.81,10.66,D
15.46185,-86.60963,328.55,0.33,0.56,2026-02-19,1832,N,low,2.0NRT,300.55,1.87,D
15.2482,-87.94331,348.76,0.41,0.61,2026-02-19,1832,N,nominal,2.0NRT,300.47,4.31,D
14.53089,-91.63466,334.41,0.73,0.76,2026-02-19,1832,N,nominal,2.0NRT,296.39,7.05,D
14.52934,-91.6418,332.09,0.74,0.76,2026-02-19,1832,N,nominal,2.0NRT,295.21,7.05,D
14.53791,-91.63602,335.09,0.73,0.76,2026-02-19,1832,N,nominal,2.0NRT,295.82,7.93,D
14.53637,-91.64313,341.2,0.74,0.76,2026-02-19,1832,N,nominal,2.0NRT,294.68,7.93,D
14.53428,-91.63797,367,0.73,0.76,2026-02-19,1832,N,high,2.0NRT,296.81,28.56,D
15.40814,-87.85556,367,0.4,0.6,2026-02-19,1832,N,high,2.0NRT,298.86,7.87,D
18.29788,-71.41736,338.79,0.51,0.49,2026-02-19,1832,N,nominal,2.0NRT,303.49,5.3,D
18.37473,-71.47045,331.98,0.5,0.49,2026-02-19,1832,N,low,2.0NRT,304.8,1.8,D
15.6888,-88.28611,343.43,0.42,0.61,2026-02-19,1832,N,nominal,2.0NRT,298.97,6.13,D
18.45016,-71.76434,367,0.48,0.48,2026-02-19,1832,N,high,2.0NRT,309.52,17.32,D
18.45576,-71.75556,342.3,0.48,0.48,2026-02-19,1832,N,nominal,2.0NRT,303.22,6.38,D
18.45518,-71.76028,342.95,0.48,0.48,2026-02-19,1832,N,nominal,2.0NRT,304.68,6.38,D
18.45461,-71.76492,351.85,0.48,0.48,2026-02-19,1832,N,nominal,2.0NRT,306.98,10.75,D
18.44879,-71.76284,345.12,0.48,0.48,2026-02-19,1832,N,nominal,2.0NRT,305.9,8.46,D
18.44826,-71.7674,342.07,0.48,0.48,2026-02-19,1832,N,nominal,2.0NRT,305.1,8.46,D
18.45433,-71.75399,331.81,0.48,0.48,2026-02-19,1832,N,nominal,2.0NRT,301.98,7.07,D
18.45377,-71.7589,349.94,0.48,0.48,2026-02-19,1832,N,nominal,2.0NRT,305.96,7.07,D
18.45323,-71.76357,341.7,0.48,0.48,2026-02-19,1832,N,nominal,2.0NRT,306.39,5.14,D
18.45272,-71.76799,340.86,0.48,0.48,2026-02-19,1832,N,nominal,2.0NRT,305.81,5.14,D
18.4577,-71.76414,331.59,0.48,0.48,2026-02-19,1832,N,low,2.0NRT,303.53,5.14,D
18.72828,-69.82442,340.91,0.32,0.55,2026-02-19,1832,N,nominal,2.0NRT,299.11,3.03,D
18.85818,-69.50301,330.6,0.34,0.56,2026-02-19,1834,N,nominal,2.0NRT,293.86,2.96,D
17.86914,-77.42712,330.8,0.39,0.36,2026-02-19,1834,N,nominal,2.0NRT,298.9,1.56,D
18.64186,-71.94529,337.19,0.47,0.48,2026-02-19,1834,N,nominal,2.0NRT,299.81,2.32,D
17.89756,-77.51122,330.87,0.39,0.36,2026-02-19,1834,N,nominal,2.0NRT,299.53,1.45,D
18.64153,-71.94411,330.03,0.47,0.48,2026-02-19,1834,N,nominal,2.0NRT,299.67,1.96,D
18.64595,-71.94473,331.22,0.47,0.48,2026-02-19,1834,N,nominal,2.0NRT,299.01,3.05,D
18.99502,-69.46524,367,0.35,0.56,2026-02-19,1834,N,high,2.0NRT,297,6.12,D
18.18067,-77.11842,347.25,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,303.98,14.09,D
18.18402,-77.11911,344.67,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,302.4,14.09,D
18.8441,-72.11599,331.75,0.46,0.47,2026-02-19,1834,N,low,2.0NRT,304.86,1,D
18.12187,-77.70481,332.39,0.39,0.36,2026-02-19,1834,N,nominal,2.0NRT,301.39,2.98,D
18.16223,-77.5248,335.87,0.39,0.36,2026-02-19,1834,N,nominal,2.0NRT,302.43,3.91,D
15.98196,-89.6374,342.49,0.51,0.66,2026-02-19,1834,N,nominal,2.0NRT,300.13,4.69,D
18.1893,-77.48024,338.07,0.39,0.36,2026-02-19,1834,N,nominal,2.0NRT,303.55,4.15,D
18.9273,-72.05362,346.19,0.47,0.48,2026-02-19,1834,N,nominal,2.0NRT,308.22,5.11,D
15.98019,-90.02608,336.81,0.54,0.68,2026-02-19,1834,N,nominal,2.0NRT,300.01,3.39,D
16.30335,-89.40617,331.58,0.49,0.65,2026-02-19,1834,N,nominal,2.0NRT,298.11,7.8,D
16.30235,-89.41096,346.17,0.49,0.65,2026-02-19,1834,N,nominal,2.0NRT,298.37,5.89,D
16.3046,-89.40791,352.99,0.49,0.65,2026-02-19,1834,N,nominal,2.0NRT,298.39,10.62,D
18.43595,-77.91029,331.83,0.39,0.36,2026-02-19,1834,N,nominal,2.0NRT,299.53,2.27,D
16.2203,-90.24674,367,0.56,0.68,2026-02-19,1834,N,high,2.0NRT,302.02,10.6,D
19.33199,-71.46159,335.72,0.52,0.5,2026-02-19,1834,N,nominal,2.0NRT,297.06,5.49,D
16.22654,-90.24827,354.48,0.56,0.68,2026-02-19,1834,N,nominal,2.0NRT,298.65,10.6,D
16.22393,-90.24496,347.44,0.55,0.68,2026-02-19,1834,N,nominal,2.0NRT,300.22,12.8,D
16.22277,-90.25023,356.59,0.55,0.68,2026-02-19,1834,N,nominal,2.0NRT,300.2,12.8,D
16.47341,-89.44671,334.08,0.49,0.65,2026-02-19,1834,N,nominal,2.0NRT,299.45,3.56,D
16.47936,-89.448,336,0.49,0.65,2026-02-19,1834,N,nominal,2.0NRT,298.95,3.56,D
16.47838,-89.45262,333.1,0.49,0.65,2026-02-19,1834,N,nominal,2.0NRT,300.02,3.56,D
19.41294,-71.68097,355.87,0.5,0.49,2026-02-19,1834,N,nominal,2.0NRT,299.14,13.83,D
19.62173,-69.94251,334.61,0.33,0.55,2026-02-19,1834,N,nominal,2.0NRT,294.75,2.15,D
19.41356,-71.67986,341.03,0.5,0.49,2026-02-19,1834,N,nominal,2.0NRT,299.51,16.64,D
16.48017,-89.45254,330.11,0.49,0.65,2026-02-19,1834,N,nominal,2.0NRT,299.64,4.21,D
19.5817,-71.90574,345.12,0.49,0.48,2026-02-19,1834,N,nominal,2.0NRT,299.22,7.04,D
16.71994,-90.59116,332.4,0.57,0.69,2026-02-19,1834,N,nominal,2.0NRT,299.32,2.63,D
17.11294,-88.80639,346.29,0.43,0.62,2026-02-19,1834,N,nominal,2.0NRT,296.78,7.71,D
17.112,-88.81083,354.16,0.43,0.62,2026-02-19,1834,N,nominal,2.0NRT,294.02,7.71,D
17.0145,-89.3548,350.74,0.47,0.64,2026-02-19,1834,N,nominal,2.0NRT,297.52,8.9,D
17.52169,-88.71597,328.27,0.42,0.61,2026-02-19,1834,N,low,2.0NRT,299.64,8.1,D
17.53529,-88.70663,355.58,0.42,0.61,2026-02-19,1834,N,nominal,2.0NRT,299.06,10.65,D
17.53447,-88.71059,328.01,0.42,0.61,2026-02-19,1834,N,nominal,2.0NRT,297.53,8.41,D
17.52957,-88.73434,332.24,0.42,0.61,2026-02-19,1834,N,nominal,2.0NRT,295.7,2.72,D
17.51783,-88.71973,329.51,0.42,0.61,2026-02-19,1834,N,nominal,2.0NRT,299.04,8.51,D
17.53236,-88.70646,352.92,0.42,0.61,2026-02-19,1834,N,nominal,2.0NRT,298.16,12.33,D
17.52645,-88.73409,330.82,0.42,0.61,2026-02-19,1834,N,nominal,2.0NRT,294.39,2.96,D
20.00056,-75.95881,336.12,0.44,0.39,2026-02-19,1834,N,nominal,2.0NRT,303.06,3.23,D
19.99776,-75.97936,336.24,0.44,0.39,2026-02-19,1834,N,nominal,2.0NRT,305.17,3.32,D
20.00525,-75.95099,343.77,0.44,0.39,2026-02-19,1834,N,nominal,2.0NRT,303.66,4,D
20.0088,-75.95152,337.4,0.44,0.39,2026-02-19,1834,N,nominal,2.0NRT,298.95,4,D
20.00348,-76.66828,340.43,0.42,0.38,2026-02-19,1834,N,nominal,2.0NRT,300.07,12.72,D
20.00691,-76.66895,343.74,0.42,0.38,2026-02-19,1834,N,nominal,2.0NRT,299.25,10.77,D
20.21148,-75.18915,340.46,0.48,0.4,2026-02-19,1834,N,nominal,2.0NRT,304.65,4.33,D
20.21518,-75.18971,340.3,0.48,0.4,2026-02-19,1834,N,nominal,2.0NRT,303.31,4.99,D
20.21457,-75.19437,330.79,0.48,0.4,2026-02-19,1834,N,nominal,2.0NRT,302.98,4.99,D
20.14689,-75.70228,341.94,0.46,0.39,2026-02-19,1834,N,nominal,2.0NRT,306.66,6.98,D
17.95106,-88.43123,335.62,0.39,0.59,2026-02-19,1834,N,nominal,2.0NRT,297,5.06,D
17.98212,-88.44601,330.08,0.39,0.6,2026-02-19,1834,N,nominal,2.0NRT,297.6,5.8,D
20.23035,-75.60589,335.87,0.46,0.39,2026-02-19,1834,N,low,2.0NRT,306.95,4.01,D
20.18581,-75.94027,332.88,0.45,0.39,2026-02-19,1834,N,low,2.0NRT,305.54,2.28,D
20.22358,-75.71241,336.82,0.46,0.39,2026-02-19,1834,N,nominal,2.0NRT,306.12,5.23,D
20.2266,-75.71733,342.8,0.46,0.39,2026-02-19,1834,N,nominal,2.0NRT,306.71,5.23,D
20.20573,-75.87329,332.22,0.45,0.39,2026-02-19,1834,N,low,2.0NRT,307.06,3.12,D
20.2207,-75.89732,344.28,0.45,0.39,2026-02-19,1834,N,nominal,2.0NRT,312.56,32.14,D
17.99824,-88.8017,367,0.41,0.61,2026-02-19,1834,N,high,2.0NRT,293.69,8.95,D
20.29534,-75.53449,332.56,0.47,0.39,2026-02-19,1834,N,nominal,2.0NRT,302.15,4.28,D
20.2564,-75.90269,334.37,0.45,0.39,2026-02-19,1834,N,nominal,2.0NRT,305.88,7.18,D
20.25582,-75.90694,348.78,0.45,0.39,2026-02-19,1834,N,nominal,2.0NRT,306.29,7.18,D
20.25997,-75.90321,334.89,0.45,0.39,2026-02-19,1834,N,low,2.0NRT,306.87,7.18,D
20.25938,-75.90749,336.63,0.45,0.39,2026-02-19,1834,N,nominal,2.0NRT,308.92,7.18,D
17.57953,-90.91084,332.05,0.57,0.69,2026-02-19,1834,N,nominal,2.0NRT,300.09,7.48,D
17.57832,-90.9163,339.41,0.57,0.69,2026-02-19,1834,N,nominal,2.0NRT,300.65,6.05,D
17.58586,-90.91238,367,0.57,0.69,2026-02-19,1834,N,high,2.0NRT,300.18,41.05,D
17.58465,-90.91785,349.44,0.57,0.69,2026-02-19,1834,N,nominal,2.0NRT,300.21,31.94,D
20.29254,-75.74544,337.5,0.46,0.39,2026-02-19,1834,N,nominal,2.0NRT,304.49,4.54,D
20.13642,-76.86268,331.8,0.41,0.37,2026-02-19,1834,N,nominal,2.0NRT,299.35,2.35,D
20.29613,-75.74604,339.76,0.46,0.39,2026-02-19,1834,N,nominal,2.0NRT,301.32,4.54,D
20.05469,-77.45379,336.09,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,304.47,2.48,D
20.05862,-77.45052,332.89,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,302.55,4.79,D
20.32445,-75.59284,332.89,0.46,0.39,2026-02-19,1834,N,nominal,2.0NRT,302.74,2.52,D
20.06199,-77.45106,340.28,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,306.59,4.79,D
20.38582,-75.16763,349.11,0.49,0.4,2026-02-19,1834,N,nominal,2.0NRT,307.67,12.13,D
20.09874,-77.22209,339.95,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,299.2,8.77,D
20.33108,-75.59845,333.67,0.46,0.39,2026-02-19,1834,N,nominal,2.0NRT,302.91,1.92,D
20.25896,-76.12016,339.46,0.44,0.38,2026-02-19,1834,N,nominal,2.0NRT,305.2,2.95,D
20.10213,-77.22263,346.4,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,302.81,8.77,D
20.0571,-77.53172,332.59,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,303.45,1.12,D
20.3252,-75.59174,333.86,0.46,0.39,2026-02-19,1834,N,nominal,2.0NRT,304.64,2.95,D
20.10271,-77.22262,345.69,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,302.52,6.61,D
20.25874,-76.11935,335.12,0.44,0.38,2026-02-19,1834,N,nominal,2.0NRT,305.4,3.81,D
20.38793,-75.16642,346.74,0.49,0.4,2026-02-19,1834,N,nominal,2.0NRT,302.51,9.97,D
20.33128,-75.60172,332.19,0.46,0.39,2026-02-19,1834,N,nominal,2.0NRT,301.46,0.91,D
20.34518,-75.60834,339.35,0.46,0.39,2026-02-19,1834,N,nominal,2.0NRT,303.25,8.15,D
20.34462,-75.61256,331.65,0.46,0.39,2026-02-19,1834,N,low,2.0NRT,303.43,8.32,D
17.58038,-90.91415,367,0.57,0.69,2026-02-19,1834,N,high,2.0NRT,307.54,43.37,D
20.34881,-75.60886,341.93,0.46,0.39,2026-02-19,1834,N,nominal,2.0NRT,303.82,8.15,D
20.25492,-76.30634,341.6,0.43,0.38,2026-02-19,1834,N,nominal,2.0NRT,302.69,7.74,D
17.58671,-90.91567,348.48,0.57,0.69,2026-02-19,1834,N,nominal,2.0NRT,298.32,9.75,D
20.14333,-77.2054,336.5,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,302.95,5.14,D
20.41497,-75.27702,338.33,0.48,0.4,2026-02-19,1834,N,nominal,2.0NRT,305.44,5.17,D
20.41183,-75.30088,331.45,0.48,0.4,2026-02-19,1834,N,nominal,2.0NRT,299.91,4.8,D
20.39975,-75.39236,337.53,0.47,0.4,2026-02-19,1834,N,nominal,2.0NRT,304.63,6.84,D
20.40341,-75.39293,341.53,0.47,0.4,2026-02-19,1834,N,nominal,2.0NRT,304.49,4.29,D
20.40282,-75.39737,331.88,0.47,0.4,2026-02-19,1834,N,low,2.0NRT,302.92,4.29,D
20.28808,-76.24754,338.05,0.43,0.38,2026-02-19,1834,N,nominal,2.0NRT,307.81,2.5,D
20.11605,-77.46751,342.44,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,307.53,3.95,D
20.17556,-77.19869,345.06,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,307.25,3.38,D
20.175,-77.20255,331.29,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,303.27,3.38,D
20.17445,-77.20641,335.18,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,304.91,2.04,D
20.44873,-75.24931,343.73,0.48,0.4,2026-02-19,1834,N,nominal,2.0NRT,302.51,5.04,D
20.17895,-77.19923,335.25,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,305.06,3.38,D
20.45245,-75.24969,345.4,0.48,0.4,2026-02-19,1834,N,nominal,2.0NRT,301.91,6.12,D
20.3876,-75.73173,330.81,0.46,0.39,2026-02-19,1834,N,low,2.0NRT,304.5,4.64,D
20.18402,-77.18818,335.94,0.4,0.37,2026-02-19,1834,N,low,2.0NRT,309.54,5.69,D
20.24285,-76.82527,333.76,0.41,0.37,2026-02-19,1834,N,low,2.0NRT,306.01,3.74,D
20.19081,-77.18926,345.04,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,310.59,6.16,D
20.19025,-77.19313,338.95,0.4,0.37,2026-02-19,1834,N,low,2.0NRT,309.78,3.2,D
20.18358,-77.23945,335.58,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,305.67,3.26,D
20.24629,-76.82581,330.64,0.41,0.37,2026-02-19,1834,N,low,2.0NRT,303.83,3.74,D
20.19365,-77.19367,338.06,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,312.27,3.2,D
20.18697,-77.23999,336.55,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,307.58,3.26,D
20.43631,-75.4814,343.55,0.47,0.4,2026-02-19,1834,N,nominal,2.0NRT,304.98,5.61,D
20.34652,-76.13715,336.74,0.44,0.38,2026-02-19,1834,N,nominal,2.0NRT,304.2,4.97,D
20.35006,-76.13768,344.78,0.44,0.38,2026-02-19,1834,N,nominal,2.0NRT,306.01,4.97,D
20.31468,-76.39132,333.73,0.43,0.38,2026-02-19,1834,N,nominal,2.0NRT,304.99,2.25,D
20.3571,-76.11298,334.01,0.44,0.38,2026-02-19,1834,N,nominal,2.0NRT,303.63,3.27,D
20.19827,-77.23391,337.77,0.4,0.37,2026-02-19,1834,N,nominal,2.0NRT,307.62,4.22,D
20.19492,-77.25703,337.07,0.4,0.37,2026-02-19,1834,N,low,2.0NRT,309.14,7.62,D
20.44374,-75.50896,335.45,0.47,0.4,2026-02-19,1834,N,nominal,2.0NRT,304.32,5.7,D
20.43994,-75.59119,344.21,0.46,0.39,2026-02-19,1834,N,nominal,2.0NRT,299.46,6.68,D
20.44352,-75.50776,335.3,0.47,0.4,2026-02-19,1834,N,nominal,2.0NRT,305.65,6.07,D
20.27315,-76.82576,333.26,0.42,0.37,2026-02-19,1834,N,nominal,2.0NRT,303.72,5.07,D
20.27659,-76.82631,336.7,0.42,0.37,2026-02-19,1834,N,nominal,2.0NRT,302.2,5.07,D
20.2336,-77.13266,346.25,0.41,0.37,2026-02-19,1834,N,nominal,2.0NRT,302.32,4.65,D
